file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLAlterTablePartitionCount.java,com.alibaba.druid.sql.ast.statement.SQLAlterTablePartitionCount,class,4,4,0,4,6,2,0,4,0,0.25,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,20,1,0,1,0,0,0,0,1,0,1,1,0,0,0,23,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\stat\TableStat.java,com.alibaba.druid.stat.TableStat$Name,innerclass,1,1,0,1,9,1,0,3,0,0.35714287,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,2,0,0,31,6,0,1,0,3,0,1,4,1,4,1,0,0,0,14,9,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\pool\PoolableWrapper.java,com.alibaba.druid.pool.PoolableWrapper,class,2,6,4,2,15,1,3,5,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,46,12,0,8,0,2,1,0,1,0,1,2,0,0,0,18,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\mysql\ast\expr\MySqlOutFileExpr.java,com.alibaba.druid.sql.dialect.mysql.ast.expr.MySqlOutFileExpr,class,5,8,3,5,31,3,0,12,175,0.8550723,0.0,0.0,23,0,23,0,0,0,23,0,0,0,9,0,0,9,0,0,0,0,1,106,11,0,7,0,0,0,0,13,0,10,1,0,0,0,42,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\SQLOrderBy.java,com.alibaba.druid.sql.ast.SQLOrderBy,class,7,11,4,7,26,2,0,16,49,0.6,0.0,0.0,15,0,13,0,2,0,15,0,0,0,2,0,0,1,1,0,1,0,0,86,11,3,5,0,1,0,4,13,2,11,2,0,0,0,46,17,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\support\calcite\CalciteMySqlNodeVisitor.java,com.alibaba.druid.support.calcite.CalciteMySqlNodeVisitor,class,111,112,1,111,328,2,0,154,0,0.87896824,0.0,0.0,72,4,56,7,5,4,67,0,0,0,7,6,0,2,0,5,0,0,10,1350,85,26,96,0,17,28,92,486,10,259,4,0,0,0,269,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\pool\ha\selector\DataSourceSelectorEnum.java,com.alibaba.druid.pool.ha.selector.DataSourceSelectorEnum,enum,7,13,6,7,6,1,0,6,0,0.5,0.0,0.0,4,0,3,0,0,1,4,0,0,0,3,1,0,3,0,0,1,0,0,28,4,0,1,1,0,5,0,5,1,4,1,0,0,0,62,1,2
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\filter\stat\StatFilterContext.java,com.alibaba.druid.filter.stat.StatFilterContext,class,2,4,2,2,32,1,0,18,0,0.5,0.0,0.0,18,1,18,0,0,0,18,0,1,0,2,1,0,2,0,0,1,0,0,100,3,14,0,0,0,0,14,30,0,30,1,0,0,0,39,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\SQLAnnIndex.java,com.alibaba.druid.sql.ast.SQLAnnIndex$Distance,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\odps\ast\OdpsTransformExpr.java,com.alibaba.druid.sql.dialect.odps.ast.OdpsTransformExpr,class,8,12,4,8,15,2,0,4,81,0.86904764,0.0,0.0,14,0,13,0,1,0,14,0,0,0,6,0,0,6,0,0,3,0,0,54,9,0,0,0,0,0,1,6,0,6,1,0,0,0,37,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\oracle\ast\stmt\OracleLockTableStatement.java,com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleLockTableStatement$LockMode,enum,0,0,0,0,5,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,4,0,0,0,0,1,0,0,0,16,9,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\visitor\functions\Length.java,com.alibaba.druid.sql.visitor.functions.Length,class,6,7,1,6,6,1,0,8,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,28,5,0,3,0,1,0,4,8,0,8,2,0,0,0,28,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\pool\DruidDataSourceMBean.java,com.alibaba.druid.pool.DruidDataSourceMBean,interface,1,4,3,1,33,1,0,0,528,0.0,0.0,0.0,33,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\oracle\ast\stmt\OracleSelectJoin.java,com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleSelectJoin,class,13,21,8,13,30,2,0,19,71,0.64285713,0.0,0.0,14,0,12,0,2,0,14,0,0,0,1,0,0,0,1,0,0,0,1,94,10,0,15,0,1,0,5,10,2,7,1,0,0,0,49,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLCopyFromStatement.java,com.alibaba.druid.sql.ast.statement.SQLCopyFromStatement,class,6,6,0,6,17,2,0,4,44,0.80952376,0.0,0.0,12,0,11,0,1,0,12,0,0,0,7,0,0,7,0,0,3,0,0,64,7,0,4,0,0,0,0,7,0,7,1,0,0,0,34,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\visitor\ExportParameterVisitor.java,com.alibaba.druid.sql.visitor.ExportParameterVisitor,interface,1,7,6,1,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\pool\DruidDataSourceStatLogger.java,com.alibaba.druid.pool.DruidDataSourceStatLogger,interface,2,5,3,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\mysql\ast\statement\MySqlShowDatabaseStatusStatement.java,com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowDatabaseStatusStatement,class,7,11,4,7,16,3,0,4,29,0.74545455,0.0,0.0,11,0,11,0,0,0,11,0,0,0,5,0,0,5,0,0,0,0,0,58,5,0,4,0,0,0,0,5,0,5,1,0,0,0,34,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\druid-admin\src\main\java\com\alibaba\druid\admin\service\MonitorStatService.java,com.alibaba.druid.admin.service.MonitorStatService,class,22,24,2,22,78,1,0,94,151,0.91387564,0.0,0.0,19,2,9,10,0,0,9,0,0,0,11,9,3,8,0,0,8,0,24,337,36,13,21,0,2,100,15,116,9,110,4,0,0,4,129,1,1
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\odps\parser\OdpsLexer.java,com.alibaba.druid.sql.dialect.odps.parser.OdpsLexer,class,6,9,3,6,25,2,0,13,30,0.6666667,0.0,0.0,9,0,6,1,2,0,9,0,1,0,1,1,1,0,0,0,1,0,0,86,2,1,13,0,4,17,13,23,11,5,2,0,0,0,54,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\repository\SchemaResolveVisitorFactory.java,com.alibaba.druid.sql.repository.SchemaResolveVisitorFactory$PGResolveVisitor,innerclass,19,19,0,19,22,3,0,13,91,0.82222223,0.0,0.0,15,0,15,0,0,0,15,0,0,0,3,0,0,3,0,0,0,0,7,80,16,1,2,0,1,0,1,7,0,6,2,0,0,0,53,8,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\hive\stmt\HiveCreateFunctionStatement.java,com.alibaba.druid.sql.dialect.hive.stmt.HiveCreateFunctionStatement$ResourceType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\oracle\parser\OracleFunctionDataType.java,com.alibaba.druid.sql.dialect.oracle.parser.OracleFunctionDataType,class,5,9,4,5,12,2,0,5,12,0.6875,0.0,0.0,8,0,8,0,0,0,8,0,0,0,4,0,0,4,0,0,1,0,0,47,5,1,3,0,0,0,0,7,0,6,1,0,0,0,27,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLAlterTableRenamePartition.java,com.alibaba.druid.sql.ast.statement.SQLAlterTableRenamePartition,class,4,4,0,4,6,2,0,3,4,0.6,0.0,0.0,5,0,4,0,1,0,5,0,0,0,3,0,0,3,0,0,2,0,0,24,3,0,0,0,0,0,2,3,0,3,1,0,0,0,27,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLUnnestTableSource.java,com.alibaba.druid.sql.ast.statement.SQLUnnestTableSource,class,5,6,1,5,12,3,0,6,12,0.6296297,0.0,0.0,9,0,8,0,1,0,9,0,0,0,3,0,0,2,1,0,1,0,0,49,4,2,0,0,0,0,0,7,0,6,1,0,0,0,35,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLSelectItem.java,com.alibaba.druid.sql.ast.statement.SQLSelectItem,class,16,25,9,16,77,2,0,30,7,0.6888889,0.0,0.0,27,0,26,0,1,0,27,0,0,0,5,0,0,0,5,0,0,0,0,229,33,2,42,1,15,4,20,43,11,22,5,0,0,0,87,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\mysql\ast\statement\MySqlAlterTableModifyColumn.java,com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlAlterTableModifyColumn,class,5,6,1,5,10,3,0,2,16,0.6944445,0.0,0.0,9,0,9,0,0,0,9,0,0,0,4,0,0,4,0,0,0,0,0,37,4,0,0,0,0,0,0,4,0,4,1,0,0,0,30,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\oracle\ast\OracleSegmentAttributesImpl.java,com.alibaba.druid.sql.dialect.oracle.ast.OracleSegmentAttributesImpl,class,5,15,10,5,30,2,6,4,273,0.888889,0.0,0.0,27,0,27,0,0,0,27,0,0,0,13,0,0,11,2,0,0,0,0,115,13,0,3,0,0,0,0,24,0,13,1,0,0,0,50,1025,0
